Iter Vrad Vrot Dist Av EEP initial_[Fe/H] initial_[a/Fe] initial_Mass pc_0 pc_1 pc_2 pc_3 Inst_R Teff log(g) log(R) [Fe/H] [a/Fe] log(Age) Mass log(L) Agewgt log(lk) log(vol) log(wt) h nc log(z) delta(log(z))
329 -2.860768305396441 0.7533337381012017 12.051428488758884 0.19479931072615064 236.57156595798082 -1.4071542203873597 0.3619825665954421 0.963656236385078 0.8133781717631321 -0.012104682443373815 -0.03755778960976198 -0.028446695136793113 20000.0 6740.973380264944 4.559579499684451 -0.06894224398521272 -1.412936643929989 0.36918412397135825 7.844933412995577 0.9636513954875047 0.13048828767244272 0.002179033270031536 -25832.206712626998 -3.283609181545444 -25840.78863917509 8.581926556449616 5 -25840.78863917509 25374.759989332506 
330 -19.023561916088955 4.0539590750378 17.643855599653442 0.15369792249761005 387.91587907312464 -1.1446375784063139 0.2095801272107683 0.6668747839213066 1.9037304054906343 -0.057783984348657835 0.0076411204822878775 0.0034334448750860044 20000.0 5639.997239114848 4.5496756290989016 -0.14026572738873636 -1.293135847749522 0.24796043533377232 10.195217753335909 0.66667543933172 -0.3219335621305496 0.0006135230868687362 -25386.018911684365 -3.2935595123986117 -25394.61078856331 8.591876916641922 5 -25394.61078856331 25263.93182783182 
331 -6.76564791283063 0.6697217440936167 15.549665256637335 0.4875733931887538 336.6138168270335 -1.819080931558278 0.533973948291991 0.9086792872964591 0.9011730077457416 -0.017012363583384205 0.026126160983375057 0.017861076379700462 20000.0 6728.171579150364 4.5255132886922524 -0.06467533907430921 -1.9916973386904449 0.5722323007090198 9.325048939461343 0.9085846227603529 0.13571988148965705 0.002211122336249402 -25365.759485823233 -3.3035098432517795 -25374.361313031444 8.601827063561359 16 -25374.36131302984 24817.744026889188 
332 -24.463701477452013 7.9263352540789604 17.960442065497762 0.0971811674958616 420.28497255308173 -2.5406594907638125 0.20005211542834989 1.0570974812897496 1.0461221141973174 0.019210400453843923 0.007648485329317972 -0.0033753830415441215 20000.0 8576.533337956782 4.297037585661162 0.08234292864460332 -2.849731661265628 0.2621234972649289 9.586177700942194 1.0565547898585275 0.851415304809309 0.0004322418362331009 -24511.681133326878 -3.3134601741049474 -24520.29291086753 8.611777544749202 5 -24520.29291086753 24797.484601024862 
333 17.53629617821595 9.31359091454132 11.744253722523261 0.39267368770981687 338.4981862587007 -1.8532019777270539 -0.15709193141655278 0.5180105517027451 0.6065930803370048 -0.0036913348543441693 0.06658720729367287 0.005090515166554926 20000.0 4602.925810427527 4.7886218899137205 -0.28248217343305493 -1.920784180974476 -0.13357405663685598 10.123127695259683 0.5179634584274779 -0.9593461196580776 0.002264639711565725 -24050.296328640787 -3.3234105049581153 -24058.91805651229 8.621727903460851 5 -24058.91805651229 23943.4062485317 
334 14.098793964072797 1.0662442467807665 17.553646103873714 0.14796573432044072 394.8039756453503 -0.8498757212053341 0.4948952413505238 1.1012949186280143 0.754903500272925 0.11212334063563989 -0.018643036621412763 -0.020121549529444407 20000.0 6752.138719954534 4.2327665190930315 0.12344028180917224 -1.0758023397785257 0.5334138816303888 9.516221720455146 1.100952801684718 0.5181283151668511 0.0005729180381865734 -23550.840999717486 -3.333360835811283 -23559.472677919846 8.631678175337584 5 -23559.472677919846 23482.02144384561 
335 2.198255370316904 5.603151174712621 16.55526825292163 0.13256928635747245 404.1640910089284 -1.8431277528192722 0.5580125538342593 0.9440005342950748 1.3794631146895715 0.21007688538997843 0.030850793058151027 0.016013134120309656 20000.0 7115.238306541918 4.301457730640301 0.05558073029195572 -2.2092174786707117 0.6301380263931486 9.69825828273963 0.943617425418463 0.473401588625077 0.0005322625367903297 -23526.56490890679 -3.343311166664451 -23535.20653743997 8.641628546964057 5 -23535.206537439943 22982.56611492231 
336 -0.47539122964227687 9.609940707844979 17.251249346797827 0.3261102090510346 356.9214559960465 -1.2430649123990616 -0.13923000255872223 1.1328491497792772 1.994081145072148 -0.020182454491389473 0.04003206895769712 0.010092412249709685 20000.0 8039.36848024713 4.4026667870943506 0.04459817766590112 -1.424699375265669 -0.10534996576430133 9.308831583238073 1.1325829944264112 0.6635664215418269 0.0005007702210542073 -23109.778521627617 -3.353261497517619 -23118.43010049168 8.65157889116017 5 -23118.43010049168 22958.290024111553 
337 22.240931296948432 3.8909560393635987 16.227222357467184 0.35296832310622694 231.31147220261002 -2.7459330677437404 -0.05763893381303309 0.6764376240909067 1.0463246971149467 -0.020918382855857703 -0.031942161220593054 -0.021993357724658005 20000.0 5594.5840039925615 4.757596846026185 -0.23960266263811456 -2.747805048981364 -0.0509259354452212 8.060325196337011 0.6764354126017398 -0.5346518011134263 0.002300819965481364 -22857.203998906578 -3.363211828370787 -22865.865528101498 8.661529165117827 5 -22865.865528101498 22541.50363683244 
338 -24.77063381800496 6.817209362672831 12.832932685498017 0.06170021880322968 319.6799275801043 -0.24264651682642002 -0.1797515084441067 0.5180015238300901 1.5993187543624257 -0.22182734136487753 -0.00035952471784865547 0.008796799179107077 20000.0 3786.4596616683516 4.756266702504543 -0.2598012992127931 -0.2354013924616766 -0.0248075269942771 9.988700145271045 0.5179812809389718 -1.2531869332861334 0.0022409467182308786 -22661.751431834567 -3.3731621592239547 -22670.42291136034 8.671479522552545 5 -22670.42291136034 22288.9291141114 
339 3.544891785862241 1.0429657079504018 15.687922343067687 0.18572276819943062 404.85759107155906 -2.1506169068816465 0.17299371733316654 1.1924778145649984 1.0547191664094326 0.03831453650596128 0.030293901930206077 -0.016283589176168914 20000.0 9264.151403912372 4.390992511929087 0.061568578396993284 -2.3619805866255903 0.21336355203586682 9.370215126831127 1.1920380586873498 0.9438420603316657 0.00046194062473165073 -21903.536612182535 -3.3831124900771226 -21912.21804203916 8.68142987891406 5 -21912.21804203916 22093.47654703939 
340 -17.585753460264407 0.34921792775365446 16.822775291937617 0.13184661315494758 442.00518072772263 -3.356664825929073 0.30275003499593894 0.7327550914218544 1.4568948123757395 -0.19509318239437895 -0.07399039997209748 0.005388551339882433 20000.0 6500.93742330537 3.989917789790202 0.15615173211923394 -3.6542928679278974 0.3786898356086677 10.18044405010749 0.7320888591735971 0.5176897338520163 0.000157713336251032 -21742.910859384127 -3.3930628209302904 -21751.602239571606 8.691380155731167 5 -21751.602239571606 21335.26172738736 
341 -3.107581289414618 9.767993949226787 16.214461497976462 0.20449287610068018 240.55247517646703 -1.9952767204060309 0.017941176307310958 0.6430382805620378 0.8033129265729384 0.19048406240226745 -0.0036422843825172913 -0.02134679607929528 20000.0 5304.214770842366 4.769449452659722 -0.24692365494793483 -1.9976813374246538 0.024784832524158033 8.282857123261584 0.6430357798445256 -0.6418805804123516 0.0024385947781725295 -21072.651663119115 -3.4030131517834583 -21081.352993637447 8.701330512045388 5 -21081.352993637447 21174.63597458895 
342 23.686617507485927 8.195329991955564 21.543989182562353 0.33301815873781554 367.2222529357012 -3.751333736634911 -0.16938118602664354 1.1616744281064184 0.8334643418961368 -0.1279588084113235 0.07106698893021993 -0.023458793998313507 20000.0 8985.69892579038 4.48840103221273 0.007197510183916485 -3.934545284017668 -0.13263469270283587 9.290907251699291 1.161388830289571 0.7820847997016495 0.0006389887082200708 -20914.49758466166 -3.412963482636626 -20923.208865510845 8.711280867235473 5 -20923.208865510845 20504.37677832394 
343 -16.25226305213777 1.3454305999826224 24.4250359833217 0.3635385448582579 350.21464918728987 -3.7964710346590347 0.5074038917480626 0.540711477018178 0.5798193066571202 0.03303938970282505 0.0008935395285316339 -0.017374098519578433 20000.0 4933.00153204599 4.748090591660857 -0.26175794050188045 -3.8934336944588894 0.5381314961164213 10.245203529213365 0.5406282852198833 -0.7975885525437154 0.002223084811641799 -20822.584486829728 -3.422913813489794 -20831.305718009768 8.721231146417267 5 -20831.305718009768 20346.222699866485 
344 17.640252806940126 8.643761200363606 11.249105904011868 0.18967582408666786 408.1632669887118 -2.668424624794656 0.17159451387332553 0.9339368687250108 1.3266423073460991 0.19501818636312584 -0.025554036420667163 -0.027601913983256687 20000.0 7538.095103791208 4.312156747440239 0.04785443899151309 -3.0888896456636883 0.2689843351094868 9.730980262764138 0.9334988673996094 0.5582376546407255 0.0004997621771342715 -20706.896038510444 -3.432864144342962 -20715.627220021335 8.731181501476385 5 -20715.627220021335 20254.309602034555 
345 -0.9804397645587244 5.8137983633450805 15.05861116446056 0.05398630415599587 442.40866557113384 -1.4776240221247647 0.4814252190269485 1.217692062032092 1.6914984527853858 -0.18199378937452995 -0.023118838952749556 0.003000885145634208 20000.0 8182.549106335905 4.073316039697243 0.22489788191595123 -1.665413360187451 0.5154415213402523 9.43618607446486 1.2170422011169404 1.0548325722897556 0.00024064932312035898 -20461.933263114664 -3.44281447519613 -20470.674394956408 8.741131856208085 5 -20470.674394956408 20138.621153715267 
346 -11.48817149037935 8.865088364031125 16.798854157443927 0.280678602998122 468.6551053254907 -1.4417178955357768 0.045115159384093884 0.9129192653500815 1.363410774145205 -0.14122088577203568 -0.06438622119427331 -0.020706619647502818 20000.0 5934.400297607028 3.6087746567013355 0.39451012093387566 -1.496714573399734 0.06111275899787532 9.879898462895415 0.91207047756918 0.8360099200191922 7.914365028103269e-05 -20271.226617378514 -3.4527648060492977 -20279.977699551113 8.751082136735931 5 -20279.977699551113 19893.658378319487 
347 -18.502171017438418 6.529310493350382 21.251696506230942 0.3731690901601741 331.75444937194686 -2.827041380973057 0.3210795121757229 1.0139605359556387 1.1720443528022781 -0.07135278502158166 -0.06149394289623284 -0.008082988651208524 20000.0 7514.359917747543 4.535986820072786 -0.04611055052189787 -2.9454586059929744 0.34706297029092803 9.105013825071152 1.013867346191523 0.3648291971308756 0.0022557386468458522 -20146.784731147764 -3.4627151369024656 -20155.545763651215 8.761032491176593 5 -20155.545763651215 19702.95173258334 
348 -5.491510881480387 6.040004340283707 15.789912908007585 0.37298217758420504 321.32862007849633 -2.804745389976566 0.4893395020406283 1.2324389621890708 1.3463458687418626 -0.14864835273067056 0.06068473707476263 -0.009561056618034112 20000.0 8962.126179876184 4.585912753221979 -0.028683644563743622 -2.858218543022226 0.5036803322307961 8.724607195914533 1.232361810525514 0.7057592545829627 0.002218942205192736 -20135.451678518104 -3.4726654677556335 -20144.222649381827 8.770686088093498 5 -20144.22263729169 19578.509846352586 
349 5.754742285512528 0.01824809397880392 19.313073413089096 0.05765992428924094 407.2495927844815 -3.8031210439225553 -0.04009058125453688 0.7659595524160376 1.265449481830465 -0.011667385287831039 0.039631789198652706 -0.013740295382887471 20000.0 6701.676368606518 4.338618565959935 -0.008473048794468278 -4.05714257206581 0.026608405633533658 10.042651193544003 0.7655634566328501 0.24127003527721924 0.0005173992773455662 -19688.541559719983 -3.4826157986088013 -19697.322492885138 8.780933198871935 5 -19697.322492885138 19567.17676966221 
350 23.99564244513806 0.6469799449552172 16.156381877794537 0.3541954004100728 391.77908401307246 -0.08566951323238259 0.14543451457252415 1.1144367605735703 1.4905326963896786 0.1569868742060609 -0.01029093623525014 -0.024376094134232765 20000.0 6183.436317511328 4.274466040207144 0.10513998166692166 -0.20850716380979226 0.16665341659247795 9.617768362934106 1.114154074659731 0.32868186002553373 0.000632525832348038 -19538.338736660073 -3.492566129461969 -19547.129620156084 8.790883481087803 5 -19547.129620156084 19120.266674924806 
351 -8.526733746235724 8.988915521247748 10.770483833316646 0.2495311136383797 392.67587491611437 -2.2982593808913814 0.11079216673417491 1.012835944512351 1.3219508244374194 -0.04229999653853955 -0.017318296314128283 0.0069944595587529065 20000.0 7904.509061295279 4.382489093183617 0.030342262209142587 -2.5972659420177284 0.16999180463375793 9.559724910715378 1.01247362146196 0.6056664580905955 0.0005408287069195504 -18975.25284504818 -3.502516460315137 -18984.053678875043 8.800833834378864 5 -18984.053678875043 18970.063851864896 
352 -16.593156391916764 0.570406558030228 15.515744606578494 0.1728960973252394 474.2051898332909 -0.8242867763470731 0.06546461385107566 0.9291589205955835 0.5600542458071166 -0.1124122493602369 -0.06463924106035884 0.01857149760252854 20000.0 5361.134802797379 3.546356879547571 0.43179493803819496 -0.8489969614860076 0.0732536013504318 9.922878399485949 0.9283129201151066 0.7340991130087633 0.00010665696613636385 -18808.795997287754 -3.512466791168305 -18817.60678144547 8.810784186982346 5 -18817.60678144547 18406.977960253003 
353 -20.20843161637126 5.22264099023772 8.684578931189765 0.20752641044879164 394.28663239434894 -1.5508881361754803 0.40563687062866877 1.0159041785882734 1.0147367658908168 -0.1447748624988852 -0.02131462893085529 0.007352350996302014 20000.0 7349.904919717703 4.311471644831314 0.06650184203396078 -1.8376617218871416 0.4591131755771109 9.56799858869365 1.0155440548077306 0.5516128950591586 0.0005220541820160553 -18587.136485908566 -3.522417122021473 -18595.957220397137 8.820734471468313 5 -18595.957220397137 18240.521112492577 
354 19.380521922771038 2.4669467007658294 15.419937824003409 0.3656504042513976 400.3956470869283 -2.4429434024994583 0.019150859109384466 1.2119363316409304 1.4982586873248225 -0.012645676489271007 -0.02475371276461759 0.007728247065385066 20000.0 9575.588077113209 4.427408295425194 0.046871789679212295 -2.6291795578544632 0.05566113378592136 9.336900683285812 1.2115149951643176 0.9718877276904784 0.0004808181212674664 -18544.29321679835 -3.5323674528746407 -18553.12390161777 8.830684823904448 5 -18553.12390161777 18018.86160111339 
355 19.677420915752194 8.167678376746231 11.213644168469795 0.396617810144436 325.90380730134905 -3.096276488648909 0.5046384490287419 0.6000635605068053 1.1298329569731733 -0.026087505957173657 -0.03936960017393015 0.009293063528583778 20000.0 5145.715467371651 4.7605655133359726 -0.2517700713388539 -3.135354443615939 0.5204367329752064 9.717415989351457 0.600029506527722 -0.704274742781944 0.002298199407895828 -18478.510317680408 -3.5423177837278086 -18487.350952830682 8.840635176173237 5 -18487.350952830682 17976.018332003172 
356 2.548357349804352 2.6509088305626145 16.059889778277274 0.07866897355838263 275.74143385151615 -0.6243150669752238 -0.04560787882757936 0.9771214954800176 1.6674991781207087 0.07795850611878508 -0.01335681820893072 0.002129816888351288 20000.0 6431.585031481008 4.528940417228597 -0.05062514282826012 -0.639065286071115 -0.03723478603274058 8.463707287530184 0.9771075155158699 0.08550410457907658 0.002189666682931969 -18064.501765349254 -3.5522681145809765 -18073.352350830384 8.850585461681476 5 -18073.352350830384 17910.23543288523 
357 6.516125384654952 3.2773792845229073 15.369808613342343 0.2699289956952957 351.2700756641034 -1.9951996052778673 -0.012659329862807572 0.6330571436938656 1.8653829892114762 -0.10257261656306466 0.02066649053780374 0.010317211767527333 20000.0 5585.191311540047 4.674151291541211 -0.21299868292266547 -2.0991180770959437 0.018139623788239082 10.04587103235288 0.632950621128872 -0.4843628237529022 0.002229795010490862 -17905.131306676434 -3.5622184454341443 -17913.991842488416 8.860535813510069 5 -17913.991842488416 17496.226880554077 
358 19.12109067260038 4.709326381470285 18.43139973897134 0.3948772325816741 297.0558883707587 -0.05405232325742659 0.189999110987989 1.2223470256279918 1.6311794297033169 -0.09262420974512409 -0.037441529543938715 -0.012563773691366131 20000.0 6369.4227631845715 4.385968654743032 0.06950695473508597 -0.07685167209978733 0.19886634241026616 8.626587978160417 1.2223139485350405 0.30889653914152915 0.0020525697024027763 -17592.01000780686 -3.572168776287312 -17600.880493949695 8.870486164771137 5 -17600.880493949695 17336.856421881257 
359 -19.654325718116695 2.1917513572878615 17.459802587190435 0.008507575637508868 365.58025095355765 -1.1372546134930146 0.3752541863201045 0.6542073595860104 0.8615716735433419 -0.1566236190901633 -0.008548776134997452 -0.018818259419907918 20000.0 5274.789621529564 4.5990264553806135 -0.15755445012313726 -1.2561854634604 0.4076989210361509 10.139090195340449 0.6540698707909589 -0.4728060010874437 0.0006602726812824435 -17533.557854041457 -3.58211910714048 -17542.438290515147 8.88043645210928 5 -17542.438290515147 17023.735123011684 
360 8.42764639744162 1.7784482290706782 10.574506176930617 0.08745345529790402 438.7869533450188 -0.3958735149223793 0.03996301540856795 0.5275330782347791 1.161173500180631 0.09356293540360294 0.01334372184448962 0.002786824722905909 20000.0 4435.558770926781 4.481346195712164 -0.1254542784347716 -0.6350316131097795 0.10352052080789335 10.779108418624418 0.5272700900098658 -0.7096328777764509 0.0003820626569208883 -17531.60788771413 -3.592069437993648 -17540.36524924949 8.205225503570546 5 -17540.246753045805 16965.28296924628 
361 -16.401481072853713 8.087357478371452 16.762350585688385 0.3326574858484534 285.9795919380423 -1.4581458779524858 0.3419826136832201 0.8782825086424866 1.3150352630821704 -0.15595680046594923 -0.018829134088554265 0.02037046126725351 20000.0 6423.467236444916 4.59766726384292 -0.10816262027827789 -1.4794469242424797 0.3518285606147121 8.650147327899969 0.8782668837101667 -0.031764860261668776 0.0022199096989411805 -17339.974803427383 -3.602019768846816 -17348.875140562777 8.900337154307636 5 -17348.875140562777 16963.081481446086 
362 15.904691415446372 0.7982154267834912 21.963497045096677 0.3284306362867103 356.5848948508806 -1.6038752485178795 0.22418497365455448 0.8241753815932307 1.734284257653091 0.01653041912311584 -0.00587500111504749 0.024779588154853698 20000.0 6475.224741746339 4.511135254845911 -0.07875715937056475 -1.7653026247900363 0.2603994121098353 9.713438772356122 0.8240071050433689 0.040987394289677424 0.000635830749516415 -17211.25747977366 -3.6119700996999837 -17220.16776723991 8.91028744239884 5 -17220.16776723991 16771.699918632206 
363 22.63982482037847 5.084491285623272 13.893278501638177 0.26909299896486566 513.6720767438319 -1.375791487988531 0.07005543017378801 0.9441740370318998 1.1090047102172442 -0.185713254766576 0.030731113247064415 0.00656663241759136 20000.0 5157.428519416305 2.62498753464539 0.8936676131294357 -1.376377697824275 0.07616930895611171 9.850086256175196 0.9425368976505459 1.5905504232784817 2.6664328984963858e-05 -17079.063409443585 -3.6219204305531516 -17087.983647240686 8.920237793248816 5 -17087.983647240686 16642.982594978483 
364 4.847729714025771 8.23088580387121 19.813284219723645 0.3583482222207968 336.8480476054709 -3.6902756203105094 0.309904141327727 0.837424917508267 0.9299681915042386 0.20183248389562042 -0.004699866204488923 -0.022531155294600973 20000.0 6629.48689459422 4.593622349738009 -0.11648978911949705 -3.857466249064269 0.35508106238122733 9.420752539169182 0.8373405515591197 0.006422414529310858 0.002238479107070479 -17028.21033818909 -3.6318707614063195 -17037.14052631704 8.930188143862324 5 -17037.14052631704 16510.788524648407 
365 0.1787147366863593 7.1622675547675865 15.691163858686258 0.21315425282663172 298.59677897689 -1.8023478141178266 0.22733389811904486 0.7104823211904031 1.4749896542472598 0.1518140457683138 -0.06732398957245858 -0.012379957265498943 20000.0 5755.582769681101 4.707176566966657 -0.208674987745147 -1.818823771043732 0.23721861290544358 9.07090042376268 0.7104664392838617 -0.4235104332530347 0.0022435990027544752 -16631.617605037463 -3.6418210922594874 -16640.557743496272 8.940138433168613 5 -16640.557743496272 16459.93545339391 
366 -17.886081378055916 3.8419046451940093 15.317031500149797 0.2091644404635315 404.87381325851663 -1.3086481085320676 -0.057889092792876184 0.9216891397493143 1.5996636820718768 0.040460973473553596 0.044136682739659386 -0.0030142685425485795 20000.0 6950.159091097716 4.29979762853525 0.05117082297900862 -1.7037001597018882 0.022224834363588332 9.74140283246058 0.9213108305985862 0.423802956360028 0.0005240059556383116 -16549.09338697427 -3.6517714231126552 -16558.04347576393 8.95008878337103 5 -16558.04347576393 16063.342720242288 
367 19.604521770840066 0.8474597350514834 13.348426974585205 0.05324570593773359 585.5092461900483 -1.55014221381377 0.13298686764212359 1.0732985122987955 1.7034411004083112 -0.19703852363304336 0.004729952701124446 0.006080661286493795 20000.0 4460.6264026371955 1.1289258269505282 1.667546425270157 -1.544831214116035 0.1391748536263311 9.660332522199834 1.0623116618982065 2.886158580292122 4.1921487591894665e-06 -16196.771558863322 -3.661721753965823 -16205.731597983835 8.960039133144164 5 -16205.731597983835 15980.818502179092 
368 -2.0652072732294258 5.570217485505857 15.07207412490501 0.20453604447554855 498.11962414324904 -2.489674448625755 0.13192193014170428 1.02071893597902 0.5095447625269873 0.046391246131130603 -0.02691518344556823 0.008334392778771002 20000.0 5480.220490197098 3.0277529532615244 0.7094505145984596 -2.5042850238191647 0.13820906840694844 9.707315415277655 1.0196299179729005 1.3275754849368293 4.411906411730019e-05 -15972.781167192757 -3.671672084818991 -15981.751156644124 8.969989453295057 5 -15981.751156644124 15628.496674068145 
369 -13.323873191958619 8.484205022928315 13.923162160809902 0.04140645155642167 472.65212769587913 -2.523999088375266 0.07704376351804498 0.9620904183078764 1.8900058585184258 0.0580690300967337 0.006078044172734387 -0.002347176164834368 20000.0 6316.490116791176 3.5114831182222854 0.4545530998548649 -2.849866628925534 0.15117236213977525 9.78666228679077 0.9611825988648162 1.0644918106039856 4.336423236797069e-05 -15862.344522193418 -3.681622415672159 -15871.324461975639 8.979939773709702 5 -15871.324461975639 15404.50628239758 
370 -21.55981139603365 4.6903725212602625 16.914356532535223 0.4542606453278887 406.53066121873223 -1.6959305707194532 0.5132647521026714 0.8827524634456121 1.4215274923444208 -0.02012257193371947 0.017040507841945593 -0.022896931929975557 20000.0 6782.422776288763 4.315152980972941 0.03411792627121586 -2.025603772795776 0.5858614666862029 9.810280773861678 0.8823864094464757 0.3472576102209051 0.0005372920509783347 -15651.8979916597 -3.6915727465253267 -15660.887881772773 8.989890122858924 5 -15660.887881772773 15294.069637398241 
371 9.471048815870766 1.5442495844543513 13.733338541939206 0.028902652228886605 229.05939344396165 -2.287073376871998 0.5610484071525907 0.9061143844561459 0.6093111706446037 -0.10146705900449224 -0.053069048308648406 0.029438317704969297 20000.0 6733.382153503514 4.614896758430894 -0.10994760364054298 -2.292145597882429 0.5683190436605923 7.758921995376641 0.9061107105368984 0.04652017411971281 0.0021694177106783234 -15493.40723448642 -3.7015230773784946 -15502.407074930346 8.999840443404537 5 -15502.407074930346 15083.623106864523 
372 -4.802061177257045 3.0730370880303943 13.473021694422481 0.47235911036439604 321.85606989729587 -0.08683940067748663 0.47748972351491487 1.213586089589212 0.5094643663766334 -0.13606983773354508 0.048879476434489574 -0.001841812146478078 20000.0 6097.369413354373 4.358079865156447 0.08189296099334867 -0.12388618227982932 0.4878024999897128 8.960069376173653 1.2135243101843323 0.2578382804869762 0.001981037187926516 -15273.08225987561 -3.7114734082316625 -15282.09205065039 9.009790764199352 5 -15282.09205065039 14925.132349691243 
373 -6.4096964994379775 5.444469797511017 13.521831443400806 0.14895858026885236 405.3699563557568 -2.217349825966762 0.48696904921639156 0.6510864881805635 0.7936200766493098 -0.10505155502747215 -0.0034749975399249178 0.024720189419844996 20000.0 5996.00631964879 4.4827318246702506 -0.11570861783071203 -2.4122404308366927 0.5371768029980505 10.267180995332494 0.6508054725172858 -0.16648658091631385 0.0005348448363747868 -15117.520416932455 -3.7214237390848304 -15126.540158038088 9.01974111272284 5 -15126.540158038088 14704.807375080432 
374 -1.8078397017654275 4.857836209998108 17.278205123190467 0.3659705409288391 272.96779865738154 -0.2364421622495967 -0.14668063348279095 0.6498720635585747 1.5982891066078677 -0.07362786589400167 0.013694200114769253 0.0076738394803498935 20000.0 4417.313518853621 4.6974940234430616 -0.18417539615492307 -0.2438624950755975 -0.13882114692681888 8.9911148707065 0.6498659473153255 -0.8342355675919749 0.002389929759763569 -15007.738770863296 -3.7313740699379983 -15016.768462299782 9.029691433659536 5 -15016.768462299782 14549.245532137278 
375 19.680361627293166 1.0819619709836348 18.693105102935085 0.40971603046186855 271.1539763150303 -0.6341342081310302 0.5703858565884792 0.6478314618906428 1.1728801912576596 -0.12700293626210157 -0.030379719073376332 0.01081584670629198 20000.0 4109.857128970775 4.655790654376258 -0.1614530126728792 -0.6418066017021314 0.5782690717167315 9.036366631263714 0.6478255268292612 -0.9141167992412338 0.00239242025931191 -14885.227122240805 -3.741324400791166 -14894.266764008145 9.0396417547272 5 -14894.266764008145 14439.463886068119 
376 -13.400382882307255 3.4504977837789266 16.5175433860694 0.4391265768553364 389.1907707139057 -0.3915202955768251 0.1538961354025854 0.8111496226812516 0.8556935952852194 0.15538549463057838 0.020073336204125602 0.005783396298048263 20000.0 5613.47273019519 4.460488644540801 -0.052337724350001655 -0.4954489895688551 0.17744105709360186 10.030851027291511 0.810934926308262 -0.15426665272994283 0.0006129039256764391 -14839.555767814545 -3.751274731644334 -14848.605359912737 9.049592102830502 5 -14848.605359912737 14316.95223744563 
377 19.829502994045164 0.7869386259990084 14.756816495117958 0.28056055621017173 471.8182173664148 -0.5171150225882815 -0.012038150459453528 1.148629668660928 0.9705848761070097 0.026301108004965157 0.05762527123886235 0.004211561175401134 20000.0 5583.984445205003 3.6322042167900257 0.4339459135534029 -0.5410540112633532 -0.00472456198320606 9.640734570206563 1.1477638813632887 0.8091509535709646 0.00013515511372440603 -14607.294541235413 -3.761225062497502 -14616.354083664459 9.059542424010942 5 -14616.354083664459 14271.280883019368 
378 19.22243437369316 2.7671234999928327 16.16177446266998 0.035672611930154724 396.0742817845056 -3.8335304723487624 0.27953852560442477 1.0415250583703966 1.9958960039501636 -0.004903890136775002 -0.06656710286937342 -0.011966164794409307 20000.0 8376.742254488674 4.383529008238945 0.03589269936150579 -4.130107326173171 0.3391579857595579 9.549848748920791 1.0411111078785216 0.7175683368649503 0.0005644416557027445 -14525.996311715064 -3.7711753933506698 -14535.065804474962 9.069492771768637 5 -14535.065804474962 14039.019656440236 
379 -19.98726328680988 6.611359278996948 19.439730717009635 0.38714245121597934 377.1264234378022 -0.1727189731335219 0.35590647578784146 0.9560174188781903 1.6591481910745847 -0.11479274474632313 0.016065053074564448 -0.012870428424691941 20000.0 5601.286554618733 4.404558361018505 0.011466232249061696 -0.24929974976890543 0.37258951305098653 9.827625424448081 0.9558243079231857 -0.030434043669467704 0.0006376250101609304 -14396.570951069254 -3.7811257242038376 -14405.650394160006 9.079443093027294 5 -14405.650394160006 13957.721426919887 
380 -17.514102443185344 8.438088380460941 22.21384974101436 0.2623018036747446 412.710366793258 -1.1291557034208424 0.14674983943063075 0.8974635012099834 1.669986058228064 0.00021567993013316133 0.02002017087352266 -0.0004997531046837568 20000.0 6662.452438739955 4.2726823404821515 0.05899873828704958 -1.3404956059830284 0.1912640816096821 9.826568791269217 0.8970652684419612 0.3660162906567284 0.0005185278926752072 -14283.67771384508 -3.7910760550570055 -14292.767107266685 9.08939341444966 5 -14292.767107266685 13828.296066274077 
381 -23.15194336242858 8.141365494375005 14.928888084157306 0.15651240171788716 423.49128424821015 -2.574065491451347 0.5497959733494426 1.2111399251086383 1.0577337845737884 0.08855235912602011 -0.012424911227363403 0.018868193232211186 20000.0 9575.494289861581 4.326349485292656 0.09723616217099482 -2.77833844432286 0.5890842248382638 9.398816817803084 1.2105860006692732 1.072599457954949 0.0003672569291529106 -14262.229407282606 -3.8010263859101734 -14271.32875103458 9.09934373584474 5 -14271.32875103409 13715.402829049903 
382 9.128588261979843 3.7184195441151093 16.464115177138503 0.26002711007124346 388.61617648971986 -3.8941672273801817 0.01051069535486887 1.2193791323659995 1.6890492135226025 -0.0023645141760074706 -0.016830803959080654 -0.029160606210131543 20000.0 9692.519518295088 4.460187678454818 0.03180800578089344 -4.067714958126213 0.044828078161239376 9.307753129284018 1.2189910845373118 0.9628450756162132 0.0005706478146661817 -14184.86953425716 -3.8109767167633413 -14193.97882834047 9.10929408336051 5 -14193.97882834047 13693.954522486456 
383 -6.082471089864651 8.279284696094935 13.04796202966004 0.48123930378693874 422.4159671745466 -2.466200641830078 0.32904906417442 0.8929103033336105 1.6914621754566848 0.010104538367315369 -0.03975446060023233 0.00020004028657595943 20000.0 7275.591187358618 4.219928335797544 0.08421503335796666 -2.967304207382143 0.4537513472121715 9.836554791256141 0.8923890458003075 0.5693855467660802 0.0004292382838064108 -14077.029711548113 -3.820927047616509 -14086.148955962279 9.119244404935671 5 -14086.148955962279 13616.594649461982 
