Iter Vrad Vrot Dist Av EEP initial_[Fe/H] initial_[a/Fe] initial_Mass pc_0 pc_1 pc_2 pc_3 Inst_R Teff log(g) log(R) [Fe/H] [a/Fe] log(Age) Mass log(L) Agewgt log(lk) log(vol) log(wt) h nc log(z) delta(log(z))
16 21.611069373961648 3.1119624208185015 24.99852461647984 0.2278572618557907 328.72648057872664 -0.2553862974240366 -0.14199569603503548 0.5735924441792717 1.2581254954847876 0.03191432888477813 0.018983882774642465 0.004898293483002165 32000.0 4163.327649997811 4.6944950818335265 -0.20205421082638883 -0.3126273795727289 -0.08971476461887433 9.966215823277173 0.5872294272647371 -0.9728637313504923 0.0022039524726540803 -1e+300 -0.16915562450385763 -1e+300 -1.5562251266701425e+299 1 -1e+300 1e+300 
17 -24.669788726105235 2.238376406761363 31.01182193099962 0.4986943554360162 587.2495699345016 -3.4684161630617156 0.2298809248403897 1.0088723294438124 1.3342844334412451 -0.05530410694683425 0.0410382907859319 0.021818750693236952 32000.0 4766.416013011402 1.303572187056227 1.566761734626036 -3.471840683813396 0.23591051969756346 9.735979300612385 0.9983561908566124 2.7997735759760474 3.8728148729801935e-06 -1e+300 -0.17910595535702573 -1e+300 -1.6398268580892495e+299 1 -1e+300 1e+300 
18 10.31014909450073 7.986690392313905 53.88616404758709 0.3917879289099737 354.1425762260586 -1.0801009480823986 0.2690968242122712 0.8207653252884818 1.1463240935217958 0.09196231164998805 0.028651950703682694 -0.01587087378914635 32000.0 6163.9573596821165 4.510440884192976 -0.07930411816064412 -1.1901378500804092 0.29408724873595443 9.747596460596384 0.8206117085293836 -0.04568740624984988 0.0006318540695013207 -1e+300 -0.18905628621019382 -1e+300 -1.7226008495933157e+299 1 -1e+300 1e+300 
19 6.351370925582749 6.903301613207154 73.63350045216058 0.33235660325056926 659.6787883275856 -3.11686375964482 0.2672725459146132 0.9554708015954692 0.6121726082454282 0.018761830539019007 -0.0235770333252041 0.00478238926777904 32000.0 7899.789636239416 3.1257498383305897 0.6413113162176091 -3.122636242456177 0.27345546643751406 9.815265165575818 0.9344277931067037 1.8265670659389088 5.584504531591577e-05 -1e+300 -0.19900661706336192 -1e+300 -1.8045552966270446e+299 2 -1e+300 1e+300 
20 18.927600008711202 8.319963633557762 9.978695560788353 0.15108889227483296 401.5223855400118 -2.6686982771890344 0.2389844220807566 1.242500645165051 1.8270110524549896 0.10579367236576025 0.0033206341299286714 -0.0001412218162300891 32000.0 9832.885869696194 4.434202299519734 0.048893779313131144 -2.8129181234861265 0.2677246360938147 9.306441775568242 1.242070458142106 1.0219938790627692 0.000480513866581043 -1e+300 -0.20895694791653002 -1e+300 -1.885698313492123e+299 2 -1e+300 1e+300 
21 -10.20593505876578 7.95875204402792 59.924905831059824 0.22625690484566224 667.3407529811732 -2.5752061663421055 0.0473690282671165 1.2316054764065685 1.558362613001469 -0.06570518207517868 0.011643185866851948 -0.0008011181792200792 32000.0 7245.868762908184 2.8954304109265774 0.8138134827769652 -2.567748875145971 0.053831108565547785 9.462415311882427 1.2169072670145584 2.021471147981007 7.243989742585009e-05 -1e+300 -0.21890727876969812 -1e+300 -1.9660379341506173e+299 1 -1e+300 1e+300 
22 -21.14146031919903 3.1546533321318537 22.663921014882014 0.287003416772408 756.1425426989999 -2.946468517135022 0.2275328719165174 0.8973080880683415 1.064957186687622 -0.008428872396609765 0.023008132017115147 0.006586210238385121 32000.0 4981.190928251129 1.7059904960146044 1.3363745222736225 -2.956416063702791 0.23391574490184924 9.909682310834635 0.8727394751467799 2.4155641255996247 9.933664567958912e-07 -1e+300 -0.22885760962286622 -1e+300 -2.045582113020414e+299 1 -1e+300 1e+300 
23 -18.42986169062297 6.200742559120655 17.27871281649575 0.37221137561634815 653.9921638085441 -0.9331844590151266 -0.18833269798807512 0.7947618584362836 0.7437724084011925 -0.040212514338657974 0.0020640685504440463 -0.005011698545082388 32000.0 5416.7041327382685 2.4622698376990373 0.9269364925258553 -0.9479520986734341 -0.18074104733699084 10.139708093599754 0.7556184150577844 1.7422957702210744 6.374737186111903e-07 -1e+300 -0.23880794047603432 -1e+300 -2.1243387257627866e+299 1 -1e+300 1e+300 
24 9.354050028942716 8.32124393075299 45.99466087652019 0.39688032830024844 502.82149111451736 -1.8940826241204345 0.4542320969137286 1.1519464877172303 0.8613823036899642 -0.01987534131419123 -0.021045481980956668 -0.009837038771117548 32000.0 5365.412872583117 2.9963102904191343 0.7515876443721388 -1.897641144706272 0.4603155293671653 9.541246540182277 1.1508918225051534 1.3750702033473292 6.605248735504476e-05 -1e+300 -0.24875827132920242 -1e+300 -2.2023155700621643e+299 5 -1e+300 1e+300 
25 16.259738018661714 6.106347151193361 45.67805692177824 0.24326212335777503 456.5778770198343 -1.8836419121773589 -0.05941640713180493 1.098271298778285 1.4172741621886478 0.02924387447855168 -0.008270623007723845 0.010587588437017507 32000.0 7973.632471163822 3.942397280747373 0.2679418547418095 -2.169640695744893 -0.003567670766334581 9.586736752420578 1.0975065667180124 1.0959908919445518 0.0001436607455285411 -1e+300 -0.2587086021823705 -1e+300 -2.279520366398182e+299 1 -1e+300 1e+300 
26 3.6853395166889698 5.72413179109615 17.4508840997074 0.2777607579423354 577.0836485148305 -0.9211338661879496 -0.16563615357442468 0.8253206023812458 1.478661028539586 -0.016207049477156055 0.004121959558792018 -0.010199736950138087 32000.0 4321.183983323438 1.080544622406956 1.6336558406174466 -0.9319141628144282 -0.1586136157362525 10.08628471459201 0.8131645412292288 2.7632050390835556 1.9686125012362744e-06 -1e+300 -0.2686589330355386 -1e+300 -2.3559607588100807e+299 6 -1e+300 1e+300 
27 -15.472329942768054 7.080794369816369 22.07785618410434 0.18449501793299827 554.5737995366187 -3.601895620048781 0.2719956152187756 0.89999355119214 1.0680044305121295 0.1444596977435238 0.021861098723576472 -0.0009154963269308353 32000.0 5020.44370624214 1.8588196704181434 1.265445421803457 -3.61379751301389 0.27847664313709086 9.900697113353377 0.8949735047352875 2.2873415776537924 9.423579607763351e-06 -1e+300 -0.2786092638887067 -1e+300 -2.431644315653545e+299 1 -1e+300 1e+300 
28 11.753872613403423 1.5582276229188918 42.91248144721556 0.05921320453436729 308.7224598207789 -0.012022541162465039 -0.19842375238129373 0.7373429561868833 1.535186226029738 0.021197881098549823 -0.02276658787249867 0.0009849512113790312 32000.0 4738.696902062389 4.651687479126756 -0.14136227794359274 -0.0323843571836651 -0.18831425308510133 9.415368738149137 0.7373207249284804 -0.6266065043316047 0.0021640558293064423 -1e+300 -0.2885595947418748 -1e+300 -2.5065785303500444e+299 1 -1e+300 1e+300 
29 -21.60544004148941 8.929637811927515 23.366841161326416 0.052715443113345584 361.76620899303344 -3.7519316861813916 0.05393549989867613 1.2163333248659929 0.7411429929191242 -0.0699156250786368 0.019025967225808904 -0.0029444627463625596 32000.0 9343.314964233097 4.51087226674167 0.005946637370389978 -3.900014114954711 0.08383839859062728 9.207701405690727 1.2160632656724606 0.8473795586829822 0.0006294562282110004 -1e+300 -0.2985099255950429 -1e+300 -2.580770822128757e+299 1 -1e+300 1e+300 
30 3.1973473211352896 7.783946037262743 59.39851354042302 0.186988544776779 632.5076677367525 -3.6324959897508293 0.4121549327510103 0.9195702781987978 1.7169002771563868 -0.08580088237444738 0.02429628419407614 0.0006464766862594412 32000.0 6185.477889230623 2.6346136813438608 0.8786728513480726 -3.642429994748306 0.41849456320831846 9.87091174734367 0.8999918632439845 1.8763210649809086 8.509499323968254e-10 -1e+300 -0.308460256448211 -1e+300 -2.6542285367611456e+299 2 -1e+300 1e+300 
31 17.122755454663306 7.879712947456432 24.869340786097204 0.19428431561366855 454.95432632259116 -0.641113011937898 0.3616691111949593 0.9659575743170031 1.338525199878222 0.04141530022535109 0.03883636957554488 0.0015800798313134346 32000.0 5903.519761027546 3.941731323096207 0.24039938102915825 -0.7587353147582689 0.3853740602155633 9.92849431178601 0.9652972380715996 0.5187251743732535 0.00037946117442428436 -1e+300 -0.3184105873013791 -1e+300 -2.726958947288263e+299 1 -1e+300 1e+300 
32 19.006351466524052 1.3649439790271622 21.441488573626238 0.2949695961385454 609.0567325633116 -3.797260875275575 -0.12164878643289426 1.0107233099137403 0.8142406436811687 -0.003602965655783108 -0.015860065749608975 -0.001127021985676025 32000.0 5010.563436078104 1.778650700196573 1.328283701830879 -3.802647263963487 -0.11562586813820934 9.735504895809266 0.9940682444263856 2.409595990250281 3.784338485944427e-08 -1e+300 -0.3283609181545472 -1e+300 -2.798969254740855e+299 5 -1e+300 1e+300 
33 -2.9138580740355096 2.096466055425724 78.46256846586516 0.354666852220288 703.7496791614255 -1.7243330053438828 0.2787060874357339 0.9772505189869676 1.491866191062452 0.00792395706555726 0.10167062240682806 -0.006111400408417494 32000.0 5171.768464890124 2.1461076780587933 1.1343310469857235 -1.7234560200912084 0.2847990650139271 9.80026422770189 0.9484517784091109 2.0767007158521205 3.679005519854109e-07 -1e+300 -0.3383112490077153 -1e+300 -2.870266588852331e+299 5 -1e+300 1e+300 
34 15.517202141160638 0.4980458115255182 90.55740977755589 0.13416917293213487 707.3319089874389 -2.8626004444776836 -0.004209305209175174 1.0269407117308595 1.1322979831558833 -0.23230329594323856 -0.013827744550702875 -0.0030612174252946755 32000.0 5384.198733150645 2.2573991786084022 1.0917137763124618 -2.8636194822532355 0.0018467944614081445 9.716767276351481 1.0070479380532507 2.0613942057704473 4.2202792383638967e-07 -1e+300 -0.3482615798608834 -1e+300 -2.940858008764685e+299 2 -1e+300 1e+300 
35 11.016424040009625 7.115986607273511 78.72210344039974 0.21271683685592374 319.855576259551 -3.375299731106537 0.198561502664857 0.6264259555045695 0.7832893413146951 0.04497077317821282 -0.005871126828912533 0.012972482854007823 32000.0 5335.573520501549 4.754821237352222 -0.24668530011144071 -3.4064604343605294 0.21229846417448447 9.559444517163254 0.6263976093595817 -0.6311638388906972 0.0022779062915047558 -1e+300 -0.3582119107140515 -1e+300 -3.010750503727411e+299 1 -1e+300 1e+300 
36 -18.450008966199487 8.663197178640155 40.85189912914772 0.10792036877507039 426.7567656986111 -1.4823335053056255 0.3608528290820167 1.0485894698472014 1.4878831961201828 -0.0652564503240752 0.033488154726033156 -0.0068513319888203915 32000.0 7531.014448350057 4.16381318442163 0.14721736748633302 -1.7874527115334906 0.41807163703633715 9.621191179377 1.0480271419361027 0.7553309852746332 0.0003881627338213725 -1e+300 -0.3681622415672196 -1e+300 -3.079950993789515e+299 2 -1e+300 1e+300 
37 16.13961057089658 6.079391103645808 41.0753149994183 0.4313865468406659 372.9487623657494 -3.707757596061803 0.5294161988282833 0.7620221624752312 0.7533886762107846 0.023321605369693858 -0.0028509733355377397 0.006218760519338201 32000.0 6463.313869974153 4.530610177617642 -0.10551807551653125 -3.875636230424556 0.5711008528457642 9.895144690616872 0.7618187989647369 -0.015732837760868073 0.0007179692598516192 -1e+300 -0.3781125724203877 -1e+300 -3.148466330484668e+299 1 -1e+300 1e+300 
38 24.45006106720699 3.4721307628056053 29.86485657442704 0.3495128857225845 661.0207794982928 -3.492367748095921 0.5671480009727035 0.8113233962139248 1.6298990511490914 0.10141985024312548 0.03394633778951507 0.006984053844975945 32000.0 8553.13057531991 3.269882520949394 0.5317283831920313 -3.514129991423943 0.5752616060006717 10.055591476476001 0.7863437654867447 1.745439502211711 1.2394494006913781e-05 -1e+300 -0.3880629032735558 -1e+300 -3.2163032975095715e+299 1 -1e+300 1e+300 
39 2.2130463802646894 7.705624874109002 7.90872128620668 0.13850166454153323 546.8711807104442 -3.319509885517804 0.4279238778024294 0.9248834112229104 0.612070402096726 0.01600068508945449 0.06329718757617366 0.007745581980679122 32000.0 5091.1987158777765 2.0146222497448414 1.1937082547429323 -3.3275983145853183 0.4341881036732494 9.859820254578494 0.9210702717429063 2.168179030288744 1.0118440145672468e-05 -1e+300 -0.3980132341267239 -1e+300 -3.283468611395615e+299 2 -1e+300 1e+300 
40 -17.946604033897195 8.778186027883232 89.93782583726433 0.36962586507330814 537.6471605405125 -1.9966530133799227 0.1811115553218861 1.224584768176192 0.5996313048934918 0.08235629962010085 -0.023101780204055598 -0.002574291103684595 32000.0 5142.023208957053 2.308323028028766 1.1084249138126887 -1.987921153421108 0.1875150490169819 9.457257691575823 1.2226911678321875 2.014868284864824 2.843207386644884e-05 -1e+300 -0.407963564979892 -1e+300 -3.349968922173876e+299 2 -1e+300 1e+300 
41 -21.728763292437115 3.3989566189441756 70.51929504093084 0.27614461752085534 481.32808555497036 -1.7466913993669597 0.3086693411097105 0.876809707184572 1.1926590466350389 0.09666935380372078 -0.02872164471236027 0.0031526184057793765 32000.0 5458.217717378737 3.3269212097689183 0.5273811851252581 -1.7733435190795237 0.31724897210968117 9.941052116808253 0.8758586563082651 0.9564481166129094 6.162915034562682e-05 -1e+300 -0.4179138958330601 -1e+300 -3.415810814033541e+299 8 -1e+300 1e+300 
42 24.215170441402734 7.885472539236349 54.837567631298974 0.10147207388406299 481.6591729159252 -1.393384764416565 -0.18030464609973393 1.0525386065080353 1.7141794958259111 -0.0736090322541393 -0.010002620763951288 0.015012013666065843 32000.0 5742.057768092102 3.389062538085727 0.5354495320851649 -1.4342809044701195 -0.16810395493155555 9.668785228744245 1.0516198793195475 1.0606516209097578 7.65135634164897e-05 -1e+300 -0.4278642266862282 -1e+300 -3.481000805973804e+299 3 -1e+300 1e+300 
43 4.899328747763239 2.143825505412582 60.789436051421205 0.1729772943565544 781.2632396976023 -2.053871941193754 -0.09566366623411265 1.0358849753530093 1.171162445019806 -0.029433918390563436 -0.029122827965837306 -2.1486845420267186e-05 32000.0 4776.601663435603 1.3771935463338985 1.53311566065852 -2.0520167316717215 -0.08958388562818176 9.706547312228418 1.0130922156045372 2.736189750589384 8.296959396883931e-07 -1e+300 -0.4378145575393963 -1e+300 -3.545545352449312e+299 1 -1e+300 1e+300 
44 -15.886799594603568 8.086905057654384 85.43982492767238 0.13829849877820882 411.1227555089529 -0.4816293972188741 0.06568966604368337 0.9074030151887447 1.9349152097848514 0.024624607243836735 -0.023950684127776845 0.01711115283634493 32000.0 6162.653185358585 4.3016996926224245 0.04687183802962756 -0.6239229490707783 0.09263412606492039 9.897848066186722 0.907058093580074 0.20629691394486377 0.0005528898303413884 -1e+300 -0.4477648883925644 -1e+300 -3.6094508440092204e+299 2 -1e+300 1e+300 
45 -0.7330474632625972 6.947371708527906 99.48648708672611 0.44627161092578244 655.4444681545417 -2.7719963718760665 0.13961685381885086 1.0577023782361663 0.9503082100840248 -0.026177085108536342 -0.023257441189831703 0.0023930175849504686 32000.0 7320.723878530782 2.980090897035553 0.7372278968254221 -2.770881091478318 0.1457778262375061 9.669593786819732 1.039263153158392 1.8861542268961462 9.522518489085445e-05 -1e+300 -0.4577152192457325 -1e+300 -3.6727236079299224e+299 2 -1e+300 1e+300 
46 3.8867374434362283 0.3558187830756432 9.08511628532866 0.2829605357506942 408.42598729848805 -0.6873897385632257 -0.009288503983400531 0.8496391545172778 1.4415023498048032 0.18241629505961493 0.020495087759731717 -0.018610343775435828 32000.0 6232.3136523006615 4.338869625914883 0.014040258246845344 -0.8514133916792602 0.022763631709910283 9.938617180886775 0.8493103084234513 0.1601600510241717 0.0005432973147237536 -1e+300 -0.4676655500989006 -1e+300 -3.735369908841507e+299 1 -1e+300 1e+300 
47 1.0166753798202208 5.979683835228807 70.46427197958722 0.10727644072281528 283.9873705633213 -0.7648491095656733 0.4766885390893369 0.5313875303196761 1.167483289290207 -0.1357824318359789 0.01675169859787799 -0.016630164418142447 32000.0 3766.4171405071893 4.726827458481148 -0.24043083366575818 -0.7789345120431411 0.4863190772208472 9.409099561770038 0.5313808769002311 -1.223665669879554 0.002182036313780921 -1e+300 -0.4776158809520687 -1e+300 -3.797395949348028e+299 2 -1e+300 1e+300 
48 -24.023756347958603 7.906370416662652 88.21393840445378 0.08557106577498508 781.0722215054003 -1.26899767411888 0.08559564733739339 0.8469169283503933 1.81379916247735 0.04655475639200166 -0.011937951165824013 -0.003423446199974617 32000.0 4522.863475985322 1.2460817561529136 1.5499614404346276 -1.2780003663576214 0.09224564680972341 10.02999195619936 0.809415075285792 2.6750591224930362 4.925602034657556e-07 -49499077.69295267 -0.4875662118052368 -49499083.478836246 5.918313466012478 1 -49499083.478836246 1e+300 
49 -2.52731740299026 1.7192703250275876 99.42658881140459 0.023242348438807126 295.2972899781136 -1.0173906566817967 0.5297237188265262 0.5513871749785624 0.5614260784938052 -0.033218770617924526 -0.028301185615476617 0.008631162813800294 32000.0 3998.234870680646 4.711408160026655 -0.22299648232446162 -1.0367088979226509 0.5406007786547103 9.483629109261631 0.5513769224396008 -1.0850374273557573 0.002262087026751306 -14123878.14313054 -0.4975165426584049 -14123883.93896445 5.7862628027796745 1 -14123883.93896445 48987327.19073679 
50 -23.567999226599913 1.0943072423494715 31.45079271135516 0.09791071213351454 268.17462182068806 -0.4708645980856847 0.04796071615643882 0.5533790445117719 1.5586673018950319 -0.057759704863278576 0.004375390235320032 0.005417174167378216 32000.0 3994.8331870980355 4.747797736499562 -0.24010544998321115 -0.4783918985894853 0.05600142666976937 9.088651215097698 0.5533747859070446 -1.120733976379653 0.002372321231390018 -12168353.04794069 -0.5074668735115729 -12168358.85372493 5.802067786455154 1 -12168358.85372493 13612127.640914666 
51 -22.03720781384066 6.114695117967777 88.07632836411209 0.49550365294389703 408.0494042066364 -2.133576589291515 0.26117923443104607 0.9584120611718845 1.164400814674864 0.08999738378652775 -0.007295849080203709 0.005218113657512706 32000.0 7522.672308793602 4.3060177770606884 0.05657416972353203 -2.5079474125953296 0.3374012340410315 9.688206378956785 0.9579826668932269 0.5721192431646668 0.0004988988932434114 -12151575.612426372 -0.517417204364741 -12151581.428160943 5.816546488553286 2 -12151581.428160943 11656602.545724813 
52 6.2043887918764575 6.449811858364969 88.57733545728645 0.48750509320724583 397.38029212191896 -2.725016509007197 -0.10925174435513033 0.9054634218178463 1.4023983380396252 -0.020456372213415286 -0.02923002335971078 0.0029120068830296624 32000.0 7283.924915572579 4.35943818833356 0.01754208379122405 -3.1626751712996013 -0.0025305880690601815 9.74096474980635 0.9050981168548968 0.4380283360184891 0.0005738984885528558 -11956634.28434867 -0.5273675352179091 -11956640.110033572 5.830934468656778 1 -11956640.110033572 11639825.110210495 
53 24.0484876711849 2.2869078404680687 92.65388648886389 0.3712655113255795 297.34767655511797 -0.3696444707316213 0.03533387863882345 0.7901827560267976 1.5828764450243704 0.0033276726611185417 0.01984356638411533 -0.005797756079775232 32000.0 5281.403785231778 4.632531185194977 -0.13366900135619342 -0.3826309823050394 0.043947330115759756 9.100062132750121 0.7901652428009515 -0.42285818612622333 0.00220148266752749 -9970987.995168434 -0.5373178660710772 -9970993.830803666 5.843724546954036 2 -9970993.830803666 11444883.782132793 
54 3.785586156909009 4.637969776555856 83.97580034987824 0.15441118748148236 749.5643799245815 -0.9718478125347461 -0.05343164226458105 0.942643014915624 1.528620560444714 0.05042386155921197 -0.03990891971081383 0.0035795426771131227 32000.0 4766.249451799147 1.703430853094157 1.346357042596861 -0.9721167653982684 -0.04731949218020416 9.892642736731137 0.9085361052707877 2.3589034856099804 1.4179662806046192e-06 -9299658.88649569 -0.5472681969242453 -9299664.732081255 5.839269932359457 5 -9299664.732081255 9459237.492952557 
